inci_id,address,calltime,nature,Race,Speed,Lane Violation,Follow to Close,Fail to Signal,CVE,Other,Moving,Equipment,License,Investigative,Citation,Warning,No Action,Other Result,Age,Gender,Resident,Location,Search,Consent,Inventory,Drug_Alcohol Odor,Incident to Arrest,Plain View Contraband,Suspicion Weapon,Drug Dog,Other Basis,Search Duration,Contraband Found,Drug_Alcohol,Currency,Weapon,Stolen Property,Other Contraband,Driver Arrest,Warrant,Drug Violation,Resist Arrest,Offense Against Person,Traffic Violation,DWI BAC,Property Crime,Other Violation,hour_,DoW,day_night
2019000015,WAUGH ST/E BROADWAY,1/1/2019 0:08,T TRFC STOP,W,0,0,0,0,0,1,1,1,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019000039,W BROADWAY/MCBAINE AVE,1/1/2019 0:27,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Under 18,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019000043,E BROADWAY/N OLD 63,1/1/2019 0:31,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019000069,S SIXTH ST/CHERRY ST,1/1/2019 1:05,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019000086,N SIXTH ST/HICKMAN AVE,1/1/2019 1:26,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,1,0,0,1,18--29,F,Y,CITY,Driver and Property,0,0,0,0,0,0,1,0,0--15,Yes,1,0,0,0,0,YES,0,0,0,0,1,1,0,0,1,Tue,night
2019000108,500 N COLLEGE AVE,1/1/2019 1:44,T TRFC STOP,B,0,0,0,0,0,1,1,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019000130,E WALNUT ST/N COLLEGE AVE,1/1/2019 2:00,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,1,0,0,0,18--29,M,Y,CITY,Driver ONLY,0,0,0,1,0,0,0,0,0--15,NONE,0,0,0,0,0,YES,0,0,0,0,0,1,0,0,2,Tue,night
2019000137,S STADIUM BLVD/ROLLINS RD,1/1/2019 2:13,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,HWY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,2,Tue,night
2019000316,4100-BLK PARIS RD,1/1/2019 12:23,T TRFC STOP,W,0,0,0,0,0,0,0,1,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Tue,day
2019000325,3300 PARIS RD,1/1/2019 12:33,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40+,M,Y,CITY,Driver and Property,1,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,YES,0,0,0,0,0,1,0,0,12,Tue,day
2019000410,N PROVIDENCE RD/FLURRY DR,1/1/2019 15:15,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,15,Tue,day
2019000417,BROWN STATION RD/N RTE B,1/1/2019 15:34,T TRFC STOP,H,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,15,Tue,day
2019000422,TOWNE DR/CLARK LN,1/1/2019 15:42,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,15,Tue,day
2019000524,1300-BLK RALEIGH DR,1/1/2019 17:53,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,17,Tue,day
2019000552,1729-A W BROADWAY,1/1/2019 18:42,T TRFC STOP,B,0,0,0,0,0,1,1,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,18,Tue,night
2019000570,3200-1 VANDIVER DR,1/1/2019 19:01,T TRFC STOP,H,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Tue,night
2019000590,CHAPEL HILL RD/SCOTT BLVD,1/1/2019 19:47,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Tue,night
2019000656,SYLVAN LN/WHITE GATE DR,1/1/2019 21:50,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Tue,night
2019000663,PARIS RD/EAST BROWN STATION RD,1/1/2019 22:05,T TRFC STOP,B,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18--29,M,Y,CITY,Driver and Property,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019000682,E BUSINESS LOOP 70/EDISON ST,1/1/2019 22:53,T TRFC STOP,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,Property ONLY,0,0,1,0,0,0,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019000687,E WALNUT ST/N COLLEGE AVE,1/1/2019 23:06,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Tue,night
2019000694,SCOTT BLVD/W BETHANY DR,1/1/2019 23:16,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Tue,night
2019000715,PARIS RD/WHITE GATE DR,1/1/2019 23:48,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,23,Tue,night
2019000718,S TENTH ST/CHERRY ST,1/1/2019 23:49,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Under 18,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Tue,night
2019000729,LYON ST/CIRCUS AVE,1/2/2019 0:04,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019000731,2001 E BROADWAY,1/2/2019 0:09,T TRFC STOP,B,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30--39,M,Y,CITY,Property ONLY,1,0,0,0,0,0,0,0,0--15,Yes,1,0,0,0,0,YES,0,0,0,0,1,0,0,0,0,Wed,night
2019000734,N PROVIDENCE RD/NEBRASKA AVE,1/2/2019 0:14,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,N,HWY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019000739,GREEN VALLEY DR/S TRIMBLE RD,1/2/2019 0:25,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019000747,WILKES BLVD/N COLLEGE AVE,1/2/2019 0:47,T TRFC STOP,B,0,0,0,0,0,1,1,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019000777,I70 DR SW/N STADIUM BLVD,1/2/2019 2:13,T TRFC STOP,B,0,1,0,0,0,0,1,1,0,0,0,1,0,0,40+,M,Y,CITY,Driver and Property,0,0,0,0,0,0,1,0,0--15,NONE,0,0,0,0,0,YES,1,0,0,0,0,0,0,0,2,Wed,night
2019000812,205 E BUSINESS LOOP 70,1/2/2019 5:11,T TRFC STOP,W,0,0,0,0,0,0,0,1,1,1,1,0,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,5,Wed,night
2019000814,FORUM BLVD/CHAPEL HILL RD,1/2/2019 5:22,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,5,Wed,night
2019000840,CHURCHILL DR/BEARFIELD RD,1/2/2019 7:34,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,7,Wed,day
2019000846,S PROVIDENCE RD/E NIFONG BLVD,1/2/2019 7:54,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,7,Wed,day
2019000986,S PROVIDENCE RD/RESEARCH PARK DR,1/2/2019 10:54,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,10,Wed,day
2019000993,GRINDSTONE PKWY/CHURCHILL DR,1/2/2019 11:06,T TRFC STOP,W,0,0,0,0,0,0,0,1,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Wed,day
2019001007,W NIFONG BLVD/WILLOWCREEK LN,1/2/2019 11:21,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Wed,day
2019001022,W NIFONG BLVD/S SINCLAIR RD,1/2/2019 11:43,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Wed,day
2019001025,CLUB VILLAGE DR/FORUM BLVD,1/2/2019 11:51,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Wed,day
2019001026,S PROVIDENCE RD/E GREEN MEADOWS RD,1/2/2019 11:54,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Wed,day
2019001032,SCOTT BLVD/MARKET DR,1/2/2019 12:02,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001037,S PROVIDENCE RD/E BRANDON RD,1/2/2019 12:10,T TRFC STOP,O,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001039,ESTHER LEE CT/SCOTT BLVD,1/2/2019 12:12,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001050,SCOTT BLVD/CEDAR CREST LN,1/2/2019 12:24,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001056,SCOTT BLVD/GEORGETOWN DR,1/2/2019 12:36,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001063,FORUM BLVD/FORUM KATY PKWY,1/2/2019 12:54,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019001095,1413 RANGE LINE ST,1/2/2019 13:30,T TRFC STOP,B,0,1,0,0,0,0,1,1,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Wed,day
2019001229,W BROADWAY/YORKSHIRE DR,1/2/2019 16:13,T TRFC STOP,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,16,Wed,day
2019001242,BROADFIELD DR/BROADWAY BUSINESS PARK CT,1/2/2019 16:19,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,16,Wed,day
2019001258,BROADFIELD DR/BROADWAY BUSINESS PARK CT,1/2/2019 16:35,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,16,Wed,day
2019001270,W BROADWAY/YORKSHIRE DR,1/2/2019 16:49,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,1,0,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,16,Wed,day
2019001318,RANGE LINE ST/NORTH BLVD,1/2/2019 17:53,T TRFC STOP,B,0,0,0,0,0,1,1,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,17,Wed,day
2019001341,RANGE LINE ST/SMILEY LN,1/2/2019 18:17,T TRFC STOP,B,0,0,0,0,0,1,1,1,0,0,0,0,1,0,40+,M,N,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,18,Wed,night
2019001399,900-A N KEENE ST,1/2/2019 19:30,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Wed,night
2019001402,E BUSINESS LOOP 70/PARIS RD,1/2/2019 19:37,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Wed,night
2019001411,N PROVIDENCE RD/E WALNUT ST,1/2/2019 19:59,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Wed,night
2019001428,205 E BUSINESS LOOP 70,1/2/2019 20:16,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,1,30--39,M,Y,CITY,Driver ONLY,0,0,0,1,0,0,0,0,0--15,NONE,0,0,0,0,0,YES,1,0,0,0,0,0,0,0,20,Wed,night
2019001431,E BROADWAY/BROADWAY BLUFFS DR,1/2/2019 20:17,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001434,E BROADWAY/N OLD 63,1/2/2019 20:22,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001436,E WALNUT ST/N SECOND ST,1/2/2019 20:30,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001438,RANGE LINE ST/BIG BEAR BLVD,1/2/2019 20:36,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001439,VANDIVER DR/WESTFALL DR,1/2/2019 20:38,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001441,1400-BLK RANGE LINE ST,1/2/2019 20:39,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001446,800 VANDIVER DR,1/2/2019 20:46,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001447,RICE RD/PLEASANT WAY,1/2/2019 20:47,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001448,415-3 CONLEY RD,1/2/2019 20:51,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001449,PARIS RD/ROGERS ST,1/2/2019 20:53,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001450,RANGE LINE ST/BIG BEAR BLVD,1/2/2019 20:54,T TRFC STOP,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,Property ONLY,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019001456,900 CONLEY RD,1/2/2019 21:01,T TRFC STOP,B,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18--29,M,Y,CITY,Property ONLY,0,0,1,0,0,0,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001458,W SMILEY LN/YEOMAN WAY,1/2/2019 21:02,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001459,SMILEY LN/DERBY RIDGE DR,1/2/2019 21:04,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001460,E BROADWAY/S TRIMBLE RD,1/2/2019 21:07,T TRFC STOP,H,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001462,N HWY 763/E BROWN SCHOOL RD,1/2/2019 21:10,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,1,0,1,0,0,18--29,M,Y,CITY,,1,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001467,1414 GREENSBORO DR,1/2/2019 21:17,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Under 18,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001471,N OLD 63/E WALNUT ST,1/2/2019 21:23,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,N,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001473,GREENSBORO DR/CURRITUCK LN,1/2/2019 21:30,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,Property ONLY,0,0,0,0,1,0,0,0,0--15,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001474,E STADIUM BLVD/S COLLEGE AVE,1/2/2019 21:31,T TRFC STOP,W,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18--29,F,N,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001477,SMILEY LN/RANGE LINE ST,1/2/2019 21:33,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,CITY,Property ONLY,1,0,0,0,0,0,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001478,2100-BLK PARIS RD,1/2/2019 21:37,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,1,1,0,0,18--29,F,N,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,21,Wed,night
2019001479,E BROADWAY/N WILLIAM ST,1/2/2019 21:37,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001482,EDENTON BLVD/GREENSBORO DR,1/2/2019 21:42,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001485,2400-BLK GREEN VALLEY DR,1/2/2019 21:45,T TRFC STOP,B,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001487,1000-BLK BLUE RIDGE RD,1/2/2019 21:47,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001490,DERBY RIDGE DR/OMAHA CT,1/2/2019 21:51,T TRFC STOP,W,0,0,0,0,0,0,0,1,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001492,1400-BLK E WALNUT ST,1/2/2019 21:55,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001493,SHEPARD BLVD/FALCON DR,1/2/2019 21:57,T TRFC STOP,I,0,0,0,0,0,1,1,1,0,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001496,N PROVIDENCE RD/VANDIVER DR,1/2/2019 21:59,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019001500,I70 E/N PROVIDENCE RD ONR EB,1/2/2019 22:04,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,INT,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001502,SYLVAN LN/QUAIL DR,1/2/2019 22:05,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001506,E STADIUM BLVD/EAST POINTE DR,1/2/2019 22:07,T TRFC STOP,H,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001513,S OLD 63/BLUFF DALE DR,1/2/2019 22:17,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001514,E BUSINESS LOOP 70/RANGE LINE ST,1/2/2019 22:18,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,1,1,0,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001516,CONLEY RD/CONNECTOR,1/2/2019 22:19,T TRFC STOP,B,0,0,0,0,0,1,1,0,1,0,0,0,1,0,40+,M,N,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001517,RANGE LINE ST/VANDIVER DR,1/2/2019 22:20,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,HWY,,0,0,0,0,0,0,0,0,,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019001520,OAKLAND GRAVEL RD/OAKFIELD DR,1/2/2019 22:21,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,Driver and Property,0,0,0,0,0,0,1,0,0--15,Yes,1,0,0,0,0,YES,1,0,0,0,0,0,0,0,22,Wed,night
